0.0,0.0,4.0,7.5,2.5,3.0,0.0,-4.0
7.75,7.75,0.0,1.25,0.0,3.0,0.0,1.0
12.25,13.75,6.75,6.75,1.0,2.25,3.0,2.0
14.0,14.0,4.0,5.25,2.25,3.0,3.0,-2.0
7.75,7.75,11.75,12.75,0.0,2.0,2.0,4.0
14.0,14.0,9.5,11.0,1.0,2.75,2.0,-2.0
7.75,8.75,0.0,0.0,0.75,2.25,1.0,-3.0
0.0,1.25,12.75,12.75,0.5,2.25,4.0,-1.0
