0.0,7.75,0.0,9.0,0.0,3.0
7.75,14.0,0.0,3.75,0.0,3.0
7.75,14.0,6.75,12.75,0.0,3.0
7.75,14.0,3.75,6.75,0.0,3.0
0.0,7.75,9.0,12.75,0.0,3.0
5099
