0.0,5.75,0.0,6.75,0.0,3.0
0.0,9.5,6.75,11.5,0.0,3.0
5.75,14.75,0.0,6.75,0.0,3.0
9.5,14.75,6.75,15.75,0.0,3.0
0.0,9.5,11.5,15.75,0.0,3.0
10000
